,id,Tweets,Sentiment
3907,3907,"Walt Disney begins job cuts with a goal of eliminating 7,000 positions.

#WaltDisney  #Disney #Layoffs #Jobcuts 
https://t.co/QzvAl0kfLc https://t.co/dn8nTnW7Lu",-1
3908,3908,"GitHub slashes engineering team in India https://t.co/DFYq4YZbk4 
#GitHub #Engineering #Developers #Technology #Platform #Microsoft #Layoffs",-1
3909,3909,"Microsoft job cuts surpass 2,700 in Seattle region
#muniland #jobs #Microsoft #layoffs #layoffs2023 @DPCDATA 
https://t.co/uusRTf1aKq",-1
3910,3910,"A wrong hire at a mid-level is like a BMW crash. Here we have some Tuesday Tips to help you find the right candidate! 

To learn more, click here: https://t.co/hFFR78NMsH

#HiringTips #jobseekers #GetTaggd #jobsearch #jobs #hiring #TuesdayTips #layoffs #recruitment #screening https://t.co/KhfiTsBBeR",-1
3911,3911,"#WaltDisney begins 7,000 #layoffs as it seeks to control costs and create a more ""streamlined"" business, according to a letter Chief Executive Bob Iger sent to employees and seen by Reuters.  #jobcuts 

Read more: https://t.co/JPMNljAF1d https://t.co/1HFeOmbtfy",0
3912,3912,"#Microsoft-owned open-source developer platform #github has sacked its entire engineering team in India affection at least a hundred employees.

Click on the 🔗 to know more: https://t.co/ARAaAVOBXf 

#layoffs #ABPLive https://t.co/F10jcbUgFF",1
3913,3913,"Walt Disney to cut 7000 jobs as part of $5.5 billion cost-cutting programme 

Read the full story here: https://t.co/g35QKtKYN7

#JaanoJunction #Disney #WaltDisney #layoffs #Hulu #BobIger",-1
3914,3914,"https://t.co/6N0zjsXlSK || अमेरिका में रुक नहीं रहा छंटनी का दौर, Disney ने किया 7000 कर्मचारियों को निकालने का फैसला

#Disney #Layoffs #JobCuts https://t.co/Inach1TJkS",0
3915,3915,"USCIS announced that H-1B visa holders impacted by the layoffs can continue to stay in the US even beyond the 60-day period and to find a new job. 

Read in detail 👇

#USCIS #Layoffs #Job #H1BVisa https://t.co/WSKGMBAnW9",0
3916,3916,"Recent #layoffs have been widespread and deep enough to warrant two questions. 
First, who is getting the chop? And second, where are the laid-off workers going?

#adroitpeople #techjobs 

https://t.co/tjF2maTLZW",0
3917,3917,"A person who consistently performs poorly can be terminated by an employer at their discretion, said Neeti Sharma, co-founder and president of TeamLease Edtech.

@Abhishek44sahu has more details👇
https://t.co/09fHmzfzDG

#Layoffs #Jobs #Employment",0
3918,3918,"Technology doesn’t stop, and sacked workers help spread the wave 
#layoffs #GAFA https://t.co/LemFMYPPMz",0
3919,3919,"Walt Disney begins 7,000 layoffs #Disney #Netflix #MichaelNathanson #Layoffs #Jobcuts  https://t.co/KD4obAJIRk",0
3920,3920,"We thought this year was going to be different… 😥
I Teach People How To Start A Recruiting Agency.
Check out https://t.co/YSc1eWNsXR
#recruiter #layoffs #techlayoffs #recruitingagency #techrecruiter #talentrecruiter #softwareengineer#recruiter  #entrereneurs #digitalnomad https://t.co/Z6ybsiM9fP",0
3921,3921,"Microsoft Layoffs 2023: ‘Massive’ job cuts; THIS dept's employees to be worst hit – Details

#Microsoft #JobCuts #Layoffs 
https://t.co/7WsWlE2Gnr",-1
3922,3922,"Amazon Layoffs More 9,000 Employees | Recession is on Peak Level

#Amazon #Layoffs 

https://t.co/QV3KtWNXVl",-1
3923,3923,"@Akshat_World #layoffs  
#layoffs2023 

https://t.co/CQF5QTkZjk https://t.co/B0Klsc6fvy",0
3924,3924,"एक और बड़ी कंपनी ने किया छंटनी का ऐलान, 7000 कर्मचारियों की इस हफ्ते जाएगी नौकरी

#layoffs 

https://t.co/nJcxWnmYfn",0
3925,3925,"Disney Begins First Round of Job Cuts to Save $5.5 Billion: 7,000 Jobs Affected.
#Disney #layoffs #jobcuts #technologies #TechNews #technologynews 
https://t.co/urMEVI7iG1",0
3926,3926,"Still, the recent #layoffs have been widespread and deep enough to warrant two questions. 1) who is getting the chop? And 2) where are the laid-off workers going? @TheEconomist https://t.co/05dQGs5Gza https://t.co/cLSE4DmKg0",0
3927,3927,Remember this guys .. 😉 #ChatGPT inventors taking your job .. #layoffs,0
3928,3928,"#GitHub lays off entire India engineering team, at least 100 employees hit

#layoffs | READ here!

https://t.co/e9KFO3oLVy",0
3929,3929,"Accenture's Massive Layoffs: A Sign of Changing Tides in the Tech Industry.
#accenture #layoffs #TechNews #technolies #technologynews 
https://t.co/Hm6eMavb8K",0
3930,3930,"Disney LayOffs: ಡಿಸ್ನಿಗೂ ತಟ್ಟಿದ ಆರ್ಥಿಕ ಹಿಂಜರಿತದ ಬಿಸಿ; 4 ದಿನದಲ್ಲಿ 7,000 ಉದ್ಯೋಗಿಗಳು ವಜಾ 
#Washington #Disney #layoffs #ESPN #ವಾಷಿಂಗ್ಟನ್ #ಡಿಸ್ನಿ #ವಜಾಪ್ರಕ್ರಿಯೆ #ಇಎಸ್_ಪಿಎನ್
Read more here: https://t.co/oikjkqVuzn",0
3931,3931,"டிஸ்னி தனது நிறுவனத்தில் இருந்து 7 ஆயிரம் ஊழியர்களை பணி நீக்கம் செய்யும் நடவடிக்கையை தொடங்கி உள்ளதாக தகவல்கள் வெளியாகி உள்ளது.

மேலும் படிக்க : https://t.co/uo0dR3xOjC

#Disney #Layoffs #Layoffs2023 #MMNews #Maalaimalar https://t.co/H8gaPRcbkW",0
3932,3932,"With the rising #AI powered tools &amp; #metaverse coming to life, don’t be surprised to see AI walking in offices more than humans.

#Moonlighting #layoffs #attrition #jobs",0
3933,3933,"GitHub laid off entire engineering team in India
#github #layoffs #India 
https://t.co/FAvkcS14SS",0
3934,3934,"Walt Disney Co began 7,000 layoffs announced earlier this year, as it seeks to control costs and create a more “streamlined” business. Read more here

#WaltDisney #Layoffs @Disney 

https://t.co/W4M23fTAqZ",0
3935,3935,"अमेरिका (#America) के बाद इसका दूसरा सबसे बड़ा डेवलपर समुदाय ओपन सोर्स डेवलपर प्लेटफॉर्म गिटहब (#GitHub) ने भारत (#India) में अपनी पूरी इंजीनियरिंग टीम को हटा दिया है, जिसने 'पुनर्गठन योजना' के हिस्से के रूप में कम से कम 100 कर्मचारियों को प्रभावित किया है।

#layoffs https://t.co/kYijgYKu1B",0
3936,3936,"Over 23,000 techies lose jobs in nearly 82 Indian startups to date

Read more: https://t.co/f19A0Zgf1p

#layoffs #tech #TechNews #Jobs #startups #stayrelevant https://t.co/Lf57GnYj8i",-1
3937,3937,"Internet search titan #Baidu and #socialmedia and video gaming behemoth #Tencent Holdings each trimmed more than 4,000 roles in 2022, leaving some 41,000 and 110,000 full-time employees on their payrolls, respectively, as of December 31. #Layoffs 
 https://t.co/OksvqLrzlK",0
3938,3938,"""Breaking news: GitHub, a leading developer platform owned by Microsoft, has made the tough decision to slash its engineering team in India. Get the facts and analysis of this move on our latest blog post. #GitHub #Microsoft #engineering #layoffs"" https://t.co/8jVvzdhFeT",-1
3939,3939,"➕🛵 A slight positive among the ongoing #tech #layoffs, @glovo has agreed to limit cuts in its offices to 140 workers, instead of the original 250. 👉 Details here: https://t.co/CxlSrFltud https://t.co/1ebj0P92SJ",1
3940,3940,"ഫൊട്ടോഗ്രഫി സംബന്ധമായ കാര്യങ്ങള്‍ക്ക് അന്തിമ വാക്കായിരുന്നു ഡിപിറിവ്യൂ. പുതിയ ക്യാമറകളെയും ലെന്‍സുകളെയും സോഫ്റ്റ്‌വെയറിനെയും കുറിച്ച് വിശ്വസിക്കാവുന്നതും തെറ്റില്ലാത്തതുമായ ( അതെ,  ... #amazon #layoffs
https://t.co/P1nzVczvJa",0
3941,3941,"Google, Microsoft and Amazon laid off more than 70,000 employees last year.

More layoffs are underway.

Their profits in last quarter (not year, one quarter!) 2022:

- Google: 40Bn$
- Microsoft: 35Bn$
- Amazon: 19.65Bn$

#layoffs",1
3942,3942,"గత నెలలో ప్రకటించిన 5.5 బిలియన్ డాలర్ల పొదుపు చర్యల్లో భాగంగా మెుదటి విడత చర్యలను ప్రారంభించింది..!!
#WaltDisney #Layoffs #WaltDisneyLayoffs #Goodreturnstelugu
https://t.co/Qt1ytyKcfb",0
3943,3943,"माइक्रोसॉफ्ट (#Microsoft) ने अमेरिका (#America) में वाशिंगटन (#Washington) राज्य में अपने बेलेव्यू और रेडमंड से 559 कर्मचारियों को निकाल दिया है। इस क्षेत्र में कंपनी ने कुल 2,700 से अधिक नौकरियों में कटौती की है।

#layoffs https://t.co/UTkB6MPHsD",0
3944,3944,"So far this year, 522 tech companies laid off 153,208 employees, as per the latest available data from https://t.co/6l7B60KfY4, a real-time layoff tracking platform.

#ETCIO #data #tech #layoffs #twitch #amazon #jobcuts
https://t.co/L69stqZMj4",0
3945,3945,"#Disney ने आज से 7,000 कर्मचारियों की छंटनी की शुरू, दूसरा राउंड अप्रैल में 

#Layoffs #DisneyEmployees
https://t.co/ONm40qNYGY",0
3946,3946,"Microsoft lays off 559 employees in the United States
#Microsoft #layoffs #UnitedStates 
https://t.co/O8Lk1FZenO",1
3947,3947,"👉अब एंटरटेनमेंट इंडस्ट्री पर भी छाए संकट के बादल।

👉7,000 कर्मचारियों को निकालने का किया ऐलान।

#Layoffs #Disney #LayoffsInEntertainment https://t.co/SBNXtYuJ8b",0
3948,3948,"Venture Capitalist Says Google, #Meta &amp; Amazon Employees Are Doing ‘Fake Work’. Says many people at well-known tech companies were hired unnecessarily. 
#technology #layoffs #techjobs #Amazon #Google #Meta #Microsoft #womenintech #tech-news #jobs 
 https://t.co/vU8hsAx0F2",0
3949,3949,"Microsoft Layoffs: থামছে না সংকোচন, মাইক্রোসফট থেকে ফের ৫৫৯ কর্মী ছাঁটাই https://t.co/ne04x1O9QW  #layoffs #Microsoft",0
3950,3950,"When you feel like there is too much to do, be grateful that there is actually a lot to do! This was my thought yesterday.. what about you? #layoffs https://t.co/8Xg1ngqPs8",1
3951,3951,"Why is @tim_cook leadership style being praised during tough times? 

Find out more and learn why quiet prudence is the way to go. 

#TimCook #Apple #LeadershipStyle #Layoffs #QuietPrudence

https://t.co/gp80C6x51Z",1
3952,3952,"#MarketNews @WaltDisneyCo (DIS.N) on Monday began 7,000 #layoffs announced earlier this year, as it seeks to control costs and create a more ""streamlined"" business. 👇
https://t.co/TTsDPLy511",0
3953,3953,"‘Difficult to say goodbye to wonderful people’: Disney CEO Bob Iger as he comes up with big ‘update’ on layoffs

#Disney #Layoffs #JobCuts 
https://t.co/jc3UowPR10",1
3954,3954,"IT layoff season: Delhi engineer spent about 18 months unemployed after over 150 firms rejected him.

Read more: 
#layoffs #jobsearch #TataPower

Know more- https://t.co/ak8xluqHh0",-1
3955,3955,"Layoffs In Entertainment: अब एंटरटेनमेंट इंडस्ट्री पर भी छाए संकट के बादल 

7,000 कर्मचारियों को निकालने का किया ऐलान 

#Inkhabar #Layoffs #Disney #LayoffsInEntertainment https://t.co/WJSv9X7EY6",1
3956,3956,"According to TeamLease data, Indian IT companies may reduce hiring of engineers by about 40 percent in FY24 as they remain wary of the global outlook.

Here's more👇
https://t.co/ueDOWQVqvr

#Layoffs #IT #Jobs @TeamLease",0
3957,3957,"H-1B Visa Holders को नौकरी से हटाए जाने पर 60 दिन के भीतर देश छोड़ने की धारणा गलत: USCIS

#h1bvisa #usvisa #visa #america #jobs #layoffs #uscis #businessstandardhindi  https://t.co/YG6cPg0PvT",0
3958,3958,$DIS #layoffs,0
3959,3959,"#Microsoft has laid off 559 employees from its Bellevue and Redmond in Washington state in the US, bringing the company's total to over 2,700 job cuts in the area.

#Layoffs https://t.co/TFBseqiMr6",-1
3960,3960,"Disney to lay off 7,000 employees in cost-cutting move. The media and distribution division, parks and resorts and ESPN will be impacted. #Disney #layoffs #businessnews https://t.co/14j2ANwXKD",0
3961,3961,"পূর্ব ঘোষণা মত শুরু হল ছাটাই এই বড় কোম্পানিতে, বছরের শেষে কাজ হারাতে চলেছেন ৭০০০ কর্মী

https://t.co/OqUcPwhJNo

#Disney #WaltDisney #layoffs #jobcuts #workforce #employees #DisneyLayoffs #CEO #RobertIger #news #dailyhunt",0
3962,3962,"7000 Job Cuts: Disney Begins First Round Of 7000 Likely Job Cuts

#layoffs #jobcuts 

https://t.co/ZqGVHXs0DT",-1
3963,3963,#Glassdoor announces second round of layoffs due to decline in revenue trends. Read more: https://t.co/7DsZauezLD #layoffs #jobcuts,0
3964,3964,"LayOffs: Walt Disney में छंटनी का दौर शुरू, 7000 कर्मचारियों की जाएगी नौकरी

#layoffs #globallayoffs #waltdisney #thewaltdisneyco #jobs #unemployment #businessstandardhindi  https://t.co/94hfkUKuiv",0
3965,3965,"😴61% #Mumbaikars feel '#sleepy' at the #workplace, claims survey

✂️Walt Disney begins 7,000 #layoffs

Stay informed &amp; Stay Up to date!",0
3966,3966,"#Variety: More #layoffs could be on the way at #Salesforce, quoting chief operating officer Brian Millham, who indicated that the company could be adding to the ongoing job cutting at the CRM leader and in tech in general.
https://t.co/hNgdMiAFTl",-1
3967,3967,"डिज्नी (#Disney) इस सप्ताह कंपनी में छंटनी का पहला दौर शुरू करेगी। मीडिया और मनोरंजन कंपनी तीन दौर में 7 हजार कर्मचारियों की छंटनी करेगी।

#Layoffs https://t.co/EQDm1gFFKZ",0
3968,3968,"#industry | While #layoffs can be a challenging #experience, they are still a reality in today's #workplaces, hence making it important to learn to deal with them at an emotional level without getting impacted in a big way:

Here's how:
https://t.co/6DD0i0gOXk",1
3969,3969,".@ankitatIIMA

Post de-dollarisation, India will bring back its traditional skill-based gurukul format to replace the mechanical &amp; inane British classroom model: Dr. Ankit Shah | #Shorts

Follow us | https://t.co/J7RKOofCFS | #Layoffs #Dedollarisation https://t.co/3nF3pgvgqk",0
3970,3970,"The US Citizenship and Immigration Services (USCIS) said that fired workers who hold H-1B visas do not have to leave the country within 60 days and they have multiple options to stay. | #h1bvisa #layoffs #techlayoffs | 

✍️- @MehakAgarwal15 

https://t.co/zDuJS5IS3T",-1
